Index, PS Output(MW)
102372, 563.66
102373, 565.52
102374, 566.08
102375, 564.81
102376, 565.19
102377, 563.14
102378, 563.01
102379, 563.18
102380, 563.26
102381, 563.75
102382, 564.03
102383, 563.35
102384, 562.26
102385, 563.57
102386, 563.16
102387, 563.87
102388, 562.81
102389, 562.48
102390, 563.27
102391, 560.94
102392, 559.32
102393, 561.78
102394, 561.97
102395, 563.15
102396, 562.59
102397, 561.83
102398, 562.03
102399, 564.4
102400, 564.33
102401, 561.46
102402, 564.81
102403, 562.42
102404, 563.71
102405, 563.01
102406, 562.77
102407, 564.1
102408, 563.14
102409, 560.97
102410, 559.13
102411, 562.83
102412, 559.68
102413, 559.65
102414, 562.65
102415, 562.47
102416, 561.67
102417, 561.9
102418, 562.86
102419, 560.48
102420, 562.26
102421, 561.64
102422, 561.5
102423, 560.82
102424, 561.6
102425, 561.61
102426, 562.01
102427, 562.06
102428, 561.04
102429, 561.96
102430, 562.89
102431, 562.1
102432, 560.57
102433, 561.24
102434, 561.24
102435, 562.78
102436, 561.79
102437, 562.18
102438, 562.28
102439, 559.23
102440, 559.58
102441, 558.37
102442, 562.38
102443, 558.76
102444, 560.38
102445, 560.96
102446, 563.37
102447, 560.92
102448, 558.98
102449, 562.54
102450, 562.0
102451, 562.67
102452, 561.53
102453, 561.1
102454, 563.48
102455, 560.32
102456, 558.13
102457, 561.37
102458, 560.46
102459, 562.08
102460, 560.6
102461, 560.62
102462, 560.55
102463, 559.02
102464, 560.98
102465, 560.54
102466, 559.63
102467, 563.16
102468, 560.33
102469, 563.08
102470, 560.68
102471, 561.11
102472, 560.5
102473, 562.05
102474, 557.89
102475, 558.96
102476, 559.21
102477, 558.12
102478, 559.07
102479, 559.51
102480, 559.0
102481, 557.85
102482, 557.84
102483, 557.57
102484, 559.77
102485, 559.59
102486, 558.35
102487, 557.77
102488, 557.95
102489, 559.27
102490, 560.35
102491, 557.45
102492, 557.98
102493, 558.74
102494, 560.08
102495, 561.63
102496, 559.77
102497, 559.41
102498, 559.34
102499, 557.81
102500, 557.72
102501, 558.26
102502, 556.73
102503, 556.34
102504, 558.02
102505, 557.94
102506, 556.77
102507, 558.23
102508, 558.96
102509, 558.94
102510, 558.41
102511, 561.62
102512, 559.66
102513, 559.77
102514, 560.03
102515, 560.17
102516, 557.58
102517, 557.1
102518, 556.74
102519, 559.28
102520, 558.41
102521, 559.15
102522, 558.16
102523, 557.43
102524, 556.4
102525, 559.05
102526, 560.71
102527, 560.53
102528, 559.22
102529, 559.02
102530, 559.48
102531, 558.0
102532, 558.96
102533, 557.54
102534, 559.49
102535, 558.09
102536, 558.8
102537, 558.86
102538, 560.03
102539, 560.85
102540, 560.84
102541, 559.4
102542, 557.78
102543, 560.26
102544, 562.35
102545, 560.96
102546, 559.45
102547, 559.95
102548, 560.36
102549, 557.87
102550, 559.46
102551, 557.85
102552, 557.45
102553, 558.89
102554, 557.37
102555, 560.55
102556, 558.11
102557, 559.23
102558, 558.53
102559, 556.87
102560, 556.64
102561, 555.68
102562, 554.65
102563, 553.98
102564, 553.12
102565, 553.93
102566, 553.61
102567, 551.78
102568, 545.88
102569, 537.0
102570, 532.89
102571, 528.97
102572, 531.31
102573, 531.81
102574, 519.34
102575, 496.41
102576, 468.08
102577, 448.55
102578, 402.77
102579, 380.41
102580, 376.97
102581, 375.21
102582, 373.3
102583, 375.28
102584, 371.77
102585, 373.12
102586, 371.96
102587, 371.14
102588, 370.79
102589, 369.98
102590, 371.5
102591, 372.01
102592, 372.37
102593, 371.36
102594, 369.95
102595, 372.17
102596, 371.99
102597, 372.43
102598, 371.75
102599, 372.42
102600, 376.96
102601, 381.74
102602, 380.59
102603, 376.48
102604, 376.97
102605, 378.73
102606, 377.97
102607, 375.55
102608, 375.4
102609, 373.36
102610, 372.81
102611, 376.45
102612, 375.61
102613, 374.91
102614, 376.57
102615, 373.58
102616, 375.88
102617, 377.11
102618, 378.08
102619, 382.05
102620, 380.4
102621, 379.05
102622, 379.27
102623, 376.29
102624, 378.83
102625, 381.82
102626, 380.07
102627, 381.02
102628, 381.89
102629, 384.35
102630, 388.19
102631, 387.89
102632, 387.05
102633, 387.74
102634, 388.43
102635, 390.02
102636, 388.02
102637, 387.27
102638, 387.75
102639, 389.1
102640, 391.77
102641, 391.67
102642, 391.29
102643, 387.84
102644, 383.17
102645, 379.32
102646, 382.45
102647, 379.04
102648, 376.77
102649, 376.7
102650, 375.83
102651, 375.93
102652, 375.54
102653, 376.9
102654, 377.63
102655, 375.9
102656, 374.31
102657, 374.6
102658, 376.34
102659, 375.62
102660, 373.62
102661, 377.8
102662, 397.34
102663, 409.88
102664, 413.55
102665, 408.48
102666, 402.81
102667, 407.49
102668, 402.98
102669, 404.41
102670, 402.77
102671, 402.87
102672, 404.55
102673, 403.86
102674, 406.07
102675, 406.58
102676, 406.17
102677, 405.61
102678, 406.11
102679, 404.92
102680, 406.88
102681, 403.53
102682, 404.49
102683, 403.61
102684, 409.37
102685, 406.4
102686, 410.25
102687, 411.72
102688, 415.53
102689, 411.16
102690, 413.26
102691, 411.59
102692, 415.7
102693, 415.72
102694, 412.76
102695, 417.89
102696, 417.54
102697, 416.11
102698, 419.24
102699, 417.33
102700, 415.98
102701, 420.51
102702, 423.74
102703, 423.27
102704, 428.29
102705, 428.22
102706, 426.86
102707, 424.84
102708, 426.94
102709, 427.13
102710, 428.14
102711, 429.05
102712, 430.4
102713, 430.18
102714, 434.4
102715, 430.58
102716, 432.71
102717, 428.93
102718, 430.04
102719, 429.6
102720, 433.1
102721, 434.61
102722, 431.0
102723, 433.47
102724, 434.2
102725, 431.92
102726, 432.08
102727, 434.14
102728, 432.73
102729, 439.11
102730, 434.74
102731, 432.5
102732, 431.85
102733, 439.04
102734, 436.65
102735, 440.67
102736, 438.06
102737, 439.03
102738, 438.87
102739, 438.61
102740, 442.12
102741, 436.55
102742, 437.64
102743, 437.5
102744, 433.34
102745, 429.74
102746, 432.98
102747, 433.5
102748, 431.46
102749, 429.91
102750, 430.6
102751, 428.51
102752, 428.95
102753, 427.42
102754, 422.34
102755, 425.47
102756, 427.0
102757, 426.58
102758, 427.8
102759, 427.37
102760, 428.57
102761, 427.49
102762, 428.07
102763, 430.23
102764, 430.4
102765, 430.47
102766, 430.29
102767, 435.32
102768, 450.15
102769, 467.3
102770, 466.56
102771, 466.43
102772, 464.29
102773, 466.25
102774, 467.44
102775, 467.94
102776, 469.23
102777, 469.08
102778, 467.86
102779, 467.58
102780, 468.96
102781, 467.12
102782, 466.36
102783, 467.85
102784, 466.24
102785, 467.31
102786, 471.21
102787, 470.4
102788, 468.71
102789, 468.58
102790, 468.26
102791, 466.93
102792, 467.68
102793, 468.3
102794, 471.2
102795, 469.71
102796, 469.53
102797, 471.2
102798, 472.77
102799, 473.07
102800, 471.29
102801, 469.52
102802, 465.03
102803, 462.62
102804, 460.27
102805, 457.1
102806, 458.29
102807, 460.18
102808, 456.86
102809, 450.34
102810, 447.24
102811, 445.86
102812, 462.39
102813, 467.76
102814, 468.67
102815, 466.76
102816, 467.96
102817, 467.44
102818, 466.63
102819, 466.56
102820, 465.72
102821, 462.52
102822, 461.96
102823, 461.81
102824, 464.75
102825, 462.46
102826, 462.66
102827, 465.42
102828, 463.67
102829, 463.58
102830, 461.9
102831, 462.68
102832, 463.89
102833, 459.4
102834, 456.47
102835, 454.84
102836, 460.14
102837, 459.72
102838, 460.45
102839, 463.12
102840, 463.99
102841, 465.37
102842, 469.16
102843, 469.94
102844, 469.83
102845, 469.71
102846, 467.95
102847, 469.74
102848, 469.55
102849, 469.5
102850, 468.66
102851, 468.95
102852, 469.99
102853, 470.88
102854, 470.55
102855, 469.44
102856, 470.36
102857, 471.22
102858, 471.56
102859, 471.3
102860, 472.21
102861, 471.94
102862, 471.82
102863, 469.45
102864, 470.65
102865, 468.19
102866, 467.94
102867, 468.45
102868, 464.32
102869, 464.5
102870, 464.21
102871, 464.62
102872, 463.23
102873, 465.47
102874, 463.82
102875, 465.6
102876, 464.17
102877, 461.76
102878, 460.05
102879, 460.95
102880, 462.01
102881, 459.14
102882, 459.28
102883, 457.01
102884, 454.04
102885, 454.43
102886, 456.95
102887, 473.28
102888, 482.92
102889, 495.68
102890, 498.75
102891, 499.24
102892, 500.59
102893, 497.35
102894, 501.89
102895, 499.55
102896, 502.15
102897, 507.86
102898, 518.12
102899, 524.38
102900, 527.96
102901, 526.48
102902, 530.52
102903, 528.72
102904, 529.6
102905, 530.49
102906, 533.08
102907, 533.6
102908, 534.56
102909, 535.13
102910, 537.13
102911, 537.39
102912, 537.94
102913, 537.53
102914, 537.45
102915, 537.71
102916, 538.24
102917, 539.38
102918, 538.76
102919, 537.86
102920, 536.76
102921, 536.58
102922, 538.21
102923, 543.93
102924, 550.18
102925, 555.48
102926, 559.07
102927, 563.37
102928, 564.79
102929, 566.06
102930, 565.35
102931, 565.4
102932, 565.84
102933, 565.07
102934, 567.84
102935, 566.16
102936, 567.08
102937, 565.4
102938, 566.43
102939, 566.03
102940, 564.97
102941, 562.69
102942, 561.62
102943, 562.58
102944, 562.86
102945, 562.64
102946, 561.14
102947, 560.72
102948, 562.02
102949, 560.78
102950, 556.9
102951, 556.02
102952, 556.01
102953, 555.81
102954, 554.57
102955, 557.28
102956, 557.52
102957, 558.17
102958, 559.69
102959, 559.55
102960, 561.06
102961, 561.36
102962, 564.28
102963, 562.93
102964, 562.14
102965, 561.65
102966, 562.08
102967, 563.33
102968, 563.38
102969, 564.76
102970, 566.34
102971, 565.34
102972, 566.55
102973, 566.15
102974, 566.21
102975, 565.01
102976, 565.07
102977, 567.54
102978, 567.39
102979, 565.72
102980, 568.1
102981, 568.09
102982, 567.81
102983, 568.51
102984, 566.2
102985, 565.68
102986, 564.59
102987, 566.65
102988, 565.92
102989, 565.06
102990, 564.34
102991, 565.32
102992, 564.98
102993, 565.15
102994, 564.57
102995, 562.66
102996, 562.4
102997, 563.68
102998, 561.66
102999, 560.32
103000, 560.68
103001, 560.92
103002, 559.75
103003, 561.24
103004, 562.29
103005, 556.74
103006, 556.18
103007, 557.97
103008, 558.35
103009, 558.06
103010, 557.86
103011, 559.27
103012, 558.84
103013, 560.43
103014, 563.78
103015, 564.16
103016, 565.46
103017, 565.35
103018, 566.16
103019, 567.97
103020, 569.92
103021, 571.6
103022, 571.68
103023, 571.31
103024, 571.7
103025, 571.06
103026, 570.95
103027, 571.18
103028, 571.3
103029, 572.07
103030, 572.62
103031, 573.36
103032, 572.98
103033, 573.78
103034, 572.81
103035, 572.57
103036, 572.68
103037, 572.8
103038, 573.26
103039, 571.94
103040, 573.47
103041, 573.75
103042, 573.02
103043, 572.39
103044, 573.11
103045, 573.01
103046, 573.44
103047, 572.62
103048, 573.2
103049, 573.45
103050, 573.73
103051, 572.53
103052, 572.59
103053, 573.0
103054, 573.11
103055, 572.44
103056, 572.99
103057, 572.93
103058, 573.09
103059, 572.83
103060, 572.24
103061, 571.29
103062, 571.9
103063, 570.26
103064, 570.16
103065, 570.19
103066, 569.79
103067, 568.96
103068, 567.57
103069, 568.05
103070, 567.51
103071, 565.04
103072, 563.06
103073, 561.11
103074, 561.99
103075, 560.67
103076, 560.32
103077, 561.82
103078, 559.75
103079, 560.0
103080, 560.93
103081, 561.8
103082, 563.03
103083, 562.46
103084, 564.15
103085, 564.37
103086, 565.1
103087, 566.43
103088, 566.93
103089, 568.26
103090, 569.06
103091, 567.81
103092, 567.62
103093, 567.62
103094, 566.66
103095, 567.0
103096, 568.9
103097, 566.99
103098, 567.89
103099, 567.73
103100, 565.81
103101, 566.54
103102, 565.37
103103, 566.77
103104, 570.71
103105, 570.77
103106, 571.41
103107, 572.19
103108, 572.69
103109, 572.54
103110, 572.5
103111, 572.88
103112, 572.87
103113, 573.31
103114, 571.22
103115, 573.05
103116, 575.94
103117, 576.78
103118, 578.15
103119, 579.85
103120, 581.61
103121, 583.45
103122, 582.25
103123, 567.59
103124, 557.71
103125, 541.09
103126, 538.6
103127, 536.93
103128, 535.7
103129, 539.28
103130, 538.2
103131, 534.11
103132, 531.46
103133, 530.46
103134, 529.02
103135, 526.91
103136, 525.89
103137, 525.36
103138, 523.81
103139, 521.31
103140, 517.43
103141, 500.0
103142, 503.09
103143, 501.51
103144, 501.49
103145, 499.74
103146, 493.95
103147, 487.83
103148, 482.84
103149, 478.07
103150, 457.24
103151, 439.25
103152, 436.9
103153, 433.44
103154, 432.85
103155, 438.28
103156, 436.92
103157, 435.47
103158, 431.97
103159, 437.45
103160, 433.72
103161, 433.21
103162, 430.88
103163, 424.4
103164, 408.41
103165, 381.72
103166, 367.58
103167, 367.2
103168, 365.45
103169, 366.37
103170, 365.73
103171, 365.47
103172, 367.19
103173, 365.29
103174, 363.1
103175, 363.41
103176, 364.63
103177, 364.73
103178, 365.52
103179, 364.02
103180, 363.35
103181, 362.93
103182, 362.94
103183, 361.66
103184, 360.47
103185, 358.16
103186, 357.56
103187, 356.88
103188, 351.13
103189, 338.62
103190, 316.15
103191, 301.41
103192, 299.97
103193, 298.56
103194, 298.14
103195, 298.85
103196, 297.36
103197, 295.39
103198, 296.77
103199, 295.61
103200, 295.22
103201, 294.61
103202, 292.52
103203, 292.19
103204, 293.35
103205, 291.6
103206, 291.99
103207, 290.32
103208, 291.13
103209, 288.44
103210, 285.08
103211, 283.28
103212, 282.63
103213, 281.83
103214, 280.95
103215, 281.43
103216, 282.84
103217, 289.44
103218, 284.33
103219, 273.08
103220, 260.27
103221, 250.86
103222, 251.51
103223, 255.29
103224, 257.62
103225, 255.55
103226, 255.4
103227, 255.37
103228, 253.4
103229, 251.33
103230, 249.76
103231, 248.43
103232, 248.13
103233, 244.88
103234, 243.41
103235, 242.6
103236, 241.57
103237, 238.03
103238, 236.83
103239, 240.33
103240, 239.15
103241, 238.2
103242, 238.14
103243, 237.15
103244, 236.75
103245, 234.02
103246, 234.25
103247, 232.94
103248, 232.79
103249, 233.63
103250, 233.0
103251, 231.2
103252, 229.43
103253, 227.88
103254, 227.34
103255, 226.04
103256, 223.95
103257, 222.86
103258, 221.98
103259, 220.66
103260, 219.58
103261, 219.37
103262, 218.73
103263, 215.78
103264, 215.67
103265, 215.27
103266, 215.57
103267, 214.88
103268, 216.19
103269, 216.17
103270, 215.83
103271, 214.89
103272, 213.13
103273, 211.59
103274, 209.37
103275, 207.68
103276, 206.39
103277, 204.37
103278, 201.74
103279, 200.81
103280, 200.77
103281, 199.04
103282, 197.11
103283, 197.14
103284, 183.41
103285, 181.82
103286, 181.17
103287, 179.33
103288, 179.45
103289, 181.71
103290, 183.01
103291, 181.96
103292, 180.75
103293, 177.43
103294, 176.53
103295, 177.17
103296, 175.62
103297, 175.67
103298, 175.7
103299, 176.01
103300, 176.06
103301, 176.13
103302, 177.14
103303, 178.48
103304, 178.82
103305, 178.87
103306, 178.82
103307, 179.73
103308, 178.97
103309, 177.21
103310, 176.16
103311, 177.37
103312, 178.3
103313, 179.01
103314, 179.89
103315, 178.0
103316, 177.54
103317, 176.6
103318, 177.29
103319, 177.63
103320, 177.22
103321, 177.46
103322, 177.65
103323, 177.77
103324, 177.71
103325, 177.8
103326, 177.29
103327, 177.31
103328, 177.47
103329, 176.98
103330, 177.32
103331, 177.65
103332, 177.54
103333, 177.72
103334, 177.53
103335, 177.36
103336, 177.85
103337, 178.46
103338, 178.16
103339, 177.52
103340, 178.86
103341, 177.13
103342, 176.66
103343, 177.36
103344, 179.91
103345, 178.61
103346, 179.0
103347, 182.27
103348, 181.68
103349, 180.45
103350, 179.25
103351, 177.49
103352, 176.89
103353, 174.91
103354, 176.25
103355, 175.97
103356, 179.2
103357, 181.16
103358, 183.51
103359, 184.8
103360, 184.9
103361, 185.31
103362, 185.04
103363, 184.8
103364, 183.82
103365, 183.85
103366, 183.45
103367, 183.59
103368, 183.4
103369, 183.78
103370, 184.56
103371, 184.09
103372, 183.56
103373, 184.17
103374, 184.39
103375, 184.61
103376, 185.72
103377, 186.37
103378, 186.77
103379, 186.93
103380, 186.71
103381, 186.8
103382, 187.23
103383, 186.81
103384, 186.94
103385, 187.37
103386, 187.16
103387, 188.43
103388, 189.48
103389, 190.13
103390, 189.69
103391, 189.6
103392, 187.03
103393, 187.08
103394, 187.59
103395, 185.79
103396, 184.87
103397, 184.1
103398, 183.59
103399, 184.78
103400, 182.72
103401, 182.96
103402, 182.55
103403, 181.11
103404, 181.1
103405, 180.68
103406, 180.67
103407, 180.84
103408, 182.06
103409, 181.82
103410, 181.68
103411, 182.45
103412, 182.76
103413, 184.43
103414, 183.41
103415, 181.92
103416, 180.25
103417, 180.97
103418, 180.43
103419, 182.89
103420, 183.04
103421, 182.25
103422, 182.93
103423, 182.56
103424, 183.61
103425, 184.05
103426, 184.04
103427, 183.51
103428, 182.57
103429, 181.63
103430, 183.38
103431, 182.83
103432, 183.92
103433, 183.51
103434, 181.8
103435, 181.95
103436, 182.34
103437, 184.29
103438, 182.99
103439, 183.29
103440, 180.35
103441, 179.15
103442, 179.45
103443, 180.3
103444, 179.14
103445, 179.66
103446, 179.46
103447, 179.01
103448, 179.74
103449, 180.49
103450, 181.02
103451, 181.5
103452, 183.66
103453, 184.08
103454, 186.07
103455, 186.06
103456, 186.72
103457, 187.38
103458, 187.48
103459, 188.17
103460, 188.16
103461, 187.93
103462, 186.4
103463, 184.46
103464, 182.89
103465, 182.29
103466, 183.33
103467, 183.09
103468, 183.47
103469, 184.33
103470, 184.8
103471, 183.66
103472, 182.93
103473, 180.63
103474, 179.39
103475, 177.19
103476, 176.87
103477, 176.25
103478, 176.7
103479, 175.57
103480, 175.69
103481, 175.29
103482, 174.7
103483, 174.84
103484, 174.22
103485, 175.12
103486, 173.57
103487, 173.6
103488, 173.81
103489, 173.66
103490, 174.31
103491, 172.69
103492, 172.19
103493, 171.15
103494, 170.79
103495, 171.15
103496, 170.58
103497, 170.18
103498, 168.17
103499, 169.16
103500, 170.48
103501, 171.53
103502, 172.36
103503, 172.22
103504, 174.46
103505, 174.6
103506, 174.65
103507, 175.56
103508, 173.13
103509, 171.27
103510, 169.58
103511, 171.4
103512, 171.53
103513, 173.43
103514, 172.89
103515, 172.52
103516, 171.15
103517, 171.76
103518, 173.36
103519, 176.23
103520, 180.06
103521, 185.2
103522, 197.9
103523, 212.02
103524, 224.02
103525, 236.26
103526, 237.9
103527, 239.51
103528, 241.12
103529, 243.75
103530, 244.32
103531, 245.85
103532, 247.26
103533, 247.73
103534, 248.21
103535, 250.5
103536, 251.9
103537, 253.43
103538, 254.29
103539, 254.6
103540, 255.28
103541, 255.08
103542, 257.56
103543, 255.16
103544, 253.93
103545, 254.55
103546, 255.18
103547, 255.72
103548, 254.62
103549, 254.19
103550, 254.43
103551, 254.02
103552, 252.85
103553, 253.42
103554, 254.21
103555, 252.86
103556, 251.4
103557, 251.12
103558, 250.78
103559, 241.04
103560, 234.43
103561, 233.15
103562, 233.3
103563, 237.36
103564, 238.03
103565, 233.07
103566, 231.66
103567, 231.38
103568, 230.05
103569, 221.64
103570, 201.04
103571, 188.01
103572, 183.52
103573, 181.94
103574, 182.15
103575, 182.85
103576, 182.64
103577, 184.07
103578, 183.43
103579, 182.16
103580, 182.98
103581, 183.32
103582, 183.05
103583, 184.05
103584, 184.15
103585, 181.42
103586, 180.53
103587, 178.63
103588, 180.9
103589, 179.54
103590, 181.02
103591, 180.71
103592, 180.78
103593, 180.23
103594, 181.8
103595, 182.02
103596, 180.09
103597, 180.85
103598, 175.4
103599, 175.92
103600, 174.98
103601, 174.93
103602, 174.89
103603, 175.09
103604, 174.23
103605, 173.96
103606, 173.32
103607, 172.78
103608, 171.18
103609, 172.3
103610, 171.19
103611, 171.74
103612, 173.22
103613, 173.3
103614, 174.21
103615, 169.17
103616, 168.89
103617, 169.89
103618, 168.14
103619, 169.24
103620, 170.39
103621, 173.3
103622, 174.06
103623, 179.69
103624, 187.51
103625, 202.06
103626, 214.13
103627, 227.35
103628, 238.28
103629, 239.9
103630, 239.76
103631, 241.11
103632, 241.44
103633, 242.28
103634, 241.77
103635, 243.07
103636, 244.51
103637, 249.73
103638, 256.65
103639, 271.92
103640, 276.65
103641, 277.65
103642, 287.36
103643, 303.47
103644, 316.15
103645, 320.09
103646, 321.17
103647, 321.73
103648, 322.68
103649, 326.32
103650, 325.79
103651, 325.68
103652, 326.0
103653, 325.77
103654, 325.49
103655, 324.92
103656, 325.43
103657, 325.79
103658, 325.78
103659, 325.98
103660, 325.9
103661, 326.23
103662, 326.47
103663, 327.12
103664, 326.2
103665, 326.4
103666, 326.16
103667, 325.93
103668, 325.86
103669, 326.0
103670, 326.26
